mu_GeV,log10_mu,alphaY,alpha1_GUT,alpha2,alpha3,yt,yb,ytau,lambdaH
4.9766404589167866e+17,17.696936265950214,0.017071159152065186,0.028451931920108645,0.02527342807231288,0.020277409843668753,0.36440483930300255,0.005437771401076636,0.009016341766420116,0.015705753165769918
6.268619911019904e+17,17.797171937800197,0.01714511390809999,0.028575189846833313,0.025232232020275396,0.020171756585305792,0.3630835147033536,0.005416530959465644,0.009001675855771326,0.015783771798170566
7.896008544966949e+17,17.89740760965018,0.017219711605782635,0.028699519342971054,0.025191166056689286,0.02006720172808865,0.361770383308939,0.005395454737991054,0.008986965449254767,0.015863497218523002
9.94588152211756e+17,17.997643281500164,0.017294960670796,0.028824934451326664,0.025150229597710284,0.019963728027254615,0.3604653432157421,0.005374540573097895,0.008972210786406089,0.015944895762834827
1.2527919478386732e+18,18.097878953350147,0.01737086967293646,0.028951449454894102,0.025109422062691768,0.019861318555359275,0.3591682938540504,0.005353786331741672,0.008957412098209818,0.016027934464786273
1.5780277103434263e+18,18.19811462520013,0.017447447400216098,0.029079079000360164,0.025068742872639157,0.019759957420668554,0.3578791421652149,0.005333190058853728,0.008942569588838418,0.016112583566762297
1.9876975254413e+18,18.298350297050114,0.017524702841754454,0.029207838069590753,0.02502819145065469,0.01965962953575578,0.356597800731355,0.005312749932735132,0.00892768344116623,0.0161988157577233
2.50372121271915e+18,18.398585968900097,0.017602644958473978,0.02933774159745662,0.024987767226924834,0.019560318241354086,0.3553241674445764,0.005292463779825471,0.008912753876824525,0.01628659790222088
3.1537091689180027e+18,18.49882164075008,0.017681282959327457,0.02946880493221243,0.024947469632812143,0.019462008096200394,0.35405814936956576,0.005272329644303502,0.00889778108568814,0.016375900745193194
3.9724396916044093e+18,18.599057312600063,0.017760626216104938,0.029601043693508227,0.024907298102756686,0.019364683959308977,0.3527996549501915,0.005252345602105104,0.0088827652488891,0.016466695740596296
5.003719829006346e+18,18.699292984450047,0.017840684266623188,0.029734473777705307,0.02486725207426639,0.01926833098052212,0.35154859396016125,0.005232509759780641,0.00886770653895058,0.016558955029952197
6.302729322765159e+18,18.79952865630003,0.017921466817962993,0.029869111363271646,0.0248273309879074,0.01917293459121264,0.35030487745367916,0.005212820253352333,0.008852605119920875,0.016652651420896888
7.938973058755841e+18,18.899764328150013,0.018002983749755116,0.03000497291625852,0.02478753428729449,0.01907848049513473,0.34906841771610336,0.005193275247171614,0.00883746114750735,0.016747758365728366
9.999999999999918e+18,18.999999999999996,0.018085245307341825,0.030142075512236365,0.024747861417256448,0.018984955558255096,0.3478391360096455,0.005173873118198309,0.008822274742665335,0.016844253318491986
