t,mu_GeV,alpha1,alpha2,alpha3,alpha1_inv,alpha2_inv,alpha3_inv
18.0796676673486,6484772443.488251,0.021184656539792873,0.028467933984008577,0.03467729391345958,47.20397510913704,35.12724177882858,28.837313617827082
18.172478124658934,7115440811.035509,0.02121211746588596,0.02844660233581894,0.03455218492822918,47.142865468675325,35.153583130764126,28.941729794430415
18.26528858196927,7807444035.478807,0.021239649123463787,0.028425301096662615,0.03442797986007245,47.08175705667772,35.17992638316886,29.046142238503553
18.358099039279605,8566747160.990389,0.021267251790537733,0.028404030212216335,0.034304668916198496,47.02064986341686,35.20627152304282,29.150550977269596
18.45090949658994,9399895354.592337,0.021294925746532956,0.02838278962816756,0.03418224244510527,46.95954387926479,35.23261853752328,29.254956037654434
18.543719953900275,10314070325.272871,0.02132267127229803,0.028361579290216543,0.034060690934035735,46.89843909469163,35.25896741388286,29.359357446291046
18.63653041121061,11317152230.072674,0.021350488650114716,0.02834039914407842,0.033940005006489,46.837335500263926,35.285318139527504,29.463755229523677
18.729340868520946,12417787600.769579,0.021378378163707704,0.028319249135485246,0.03382017541978477,46.776233086643444,35.31167070199459,29.568149413412
18.822151325831285,13625463876.68738,0.02140634009825448,0.02829812921018788,0.03370119306268008,46.71513184458571,35.33802508895113,29.67254002373515
18.91496178314162,14950591186.098747,0.021434374740395282,0.02827703931395798,0.03358304895303679,46.654031764938644,35.364381288191815,29.776927085995677
19.007772240451956,16404592081.175865,0.02146248237824305,0.028255979392589864,0.033465734235538634,46.59293283864126,35.3907392876373,29.881310625423513
19.10058269776229,18000000000.000027,0.021490663301393546,0.028234949391902305,0.03334924078907838,46.53183505672232,35.417099075332395,29.985690118843493
19.10058269776229,18000000000.000027,0.021490663301393546,0.028234949391902305,0.03334924078907838,46.53183505672232,35.417099075332395,29.985690118843493
19.19430610762179,19768606868.518154,0.021519196179289758,0.02821374301985147,0.0332653169717282,46.470137251799756,35.4437197253973,30.0613398889266
19.28802951748129,21710989862.334587,0.021547804548516014,0.028192567418647587,0.0331818174647732,46.40844025424713,35.47034170923233,30.136986952617335
19.381752927340795,23844223517.493134,0.021576488711328234,0.028171422526485596,0.03309873904347764,46.346744059193156,35.496965020486336,30.212631323701668
19.475476337200295,26187060044.57756,0.02160524897158301,0.028150308281687315,0.03301607851581374,46.28504866179889,35.52358965285408,30.288273015858895
19.569199747059795,28760094170.19625,0.02163408563474843,0.02812922462270159,0.03293383272204698,46.22335405725726,35.55021560007572,30.363912042662662
19.662923156919295,31585944175.12054,0.021662999007914907,0.02810817148810438,0.0328519985343276,46.16166024079283,35.57684285593634,30.43954841758206
19.756646566778798,34689450720.49556,0.021691989399806128,0.028087148816598823,0.032770572856288364,46.099967207661344,35.6034714142656,30.515182153982682
19.850369976638298,38097895209.90609,0.021721057120790064,0.02806615654701536,0.03268955262264836,46.03827495314955,35.630101268937125,30.590813265127654
19.944093386497798,41841239606.81295,0.021750202482890137,0.028045194618311786,0.03260893479882289,45.9765834725747,35.656732413868205,30.666441764178625
20.037816796357298,45952389815.47529,0.02177942579979637,0.028024262969573346,0.032528716380539065,45.91489276128435,35.683364843019255,30.74206766419684
20.131540206216798,50467484940.61262,0.021808727386876715,0.02800336154001277,0.032448894393457335,45.853202814655965,35.70999855039346,30.817690978144075
20.2252636160763,55426214968.54627,0.021838107561188414,0.02798249026897033,0.032369465892799154,45.79151362809666,35.736633530036315,30.893311718883133
20.3189870259358,60872169662.39811,0.02186756664149015,0.02796164909591358,0.03229042796304046,45.72982519704148,35.76326977603562,30.968929899120486
20.4127104357953,66853221738.31577,0.021897104948252432,0.027940837960438003,0.0322117777174386,45.668137516955554,35.78990728252031,31.044545531513048
20.5064338456548,73421947691.03523,0.021926722803669304,0.027920056802267026,0.032133512297677316,45.60645058333369,35.81654604366002,31.12015862866887
20.600157255514304,80636089968.0546,0.021956420531670642,0.027899305561251753,0.03205562887357168,45.54476439169891,35.8431860536651,31.195769203094677
20.693880665373804,88559064555.16275,0.021986198457933988,0.027878584177370977,0.03197812464272158,45.48307893760223,35.86982730678623,31.27137726719713
20.787604075233304,97260518435.2628,0.022016056909896508,0.027857892590731216,0.03190099683017028,45.42139421662227,35.89646979731398,31.346982833284155
20.881327485092804,106816941820.83165,0.022045996216767037,0.027837230741566712,0.03182424268806797,45.35971022436501,35.92311351957845,31.422585913566298
20.975050894952304,117312340541.8552,0.022076016709538182,0.027816598570239465,0.03174785949534021,45.29802695646354,35.94975846794885,31.498186520158153
21.068774304811807,128838974499.87022,0.022106118720998588,0.027795996017239213,0.03167184455736119,45.23634440857773,35.97640463683313,31.573784665079742
21.162497714671307,141498168679.4981,0.02213630258574523,0.027775423023183487,0.03159619520563183,45.174662576394056,36.00305202067755,31.649380360257936
21.256221124530807,155401203846.68124,0.022166568640195897,0.02775487952881751,0.0315209087974624,45.112981455625174,36.02970061396641,31.72497361752797
21.349944534390307,170670294763.30487,0.022196917222601642,0.027734365475014296,0.031445982715659945,45.05130104200986,36.05635041122154,31.8005644486348
21.44366794424981,187439664517.2163,0.0222273486730595,0.02771388080277454,0.03137141436822014,44.98962133131258,36.083001407002016,31.876152865234523
21.53739135410931,205856724411.54306,0.022257863333525193,0.027693425453226637,0.03129720118802359,44.92794231932326,36.109653595903836,31.95173887889589
21.63111476396881,226083369785.1485,0.022288461547825936,0.02767299936762668,0.031223340632536626,44.86626400185715,36.1363069725594,32.027322501101594
21.72483817382831,248297403155.13385,0.02231914366167344,0.02765260248735837,0.031149830183516407,44.80458637475441,36.16296153163735,32.102903743249655
21.81856158368781,272694097191.54407,0.02234991002267693,0.027632234753933005,0.031076667346720217,44.742909433879966,36.18961726784208,32.17848261665479
21.91228499354731,299487911263.61707,0.022380760980356292,0.02761189610898947,0.03100384965161908,44.681233175123275,36.21627417591343,32.25405913254963
22.006008403406813,328914376646.89484,0.022411696886155415,0.02759158649429411,0.03093137465111539,44.61955759439792,36.2429322506264,32.32963330208604
22.099731813266313,361232166963.1201,0.02244271809345547,0.027571305851740755,0.030859239921264724,44.55788268764159,36.26959148679073,32.40520513633624
22.193455223125813,396725372053.15686,0.022473824957588474,0.027551054123350627,0.030787443061001556,44.49620845081565,36.29625187925059,32.480774646294016
22.287178632985317,435705995271.4151,0.022505017835850863,0.02753083125127226,0.030715981691868982,44.43453487990503,36.32291342288431,32.55634184287576
22.380902042844816,478516696154.279,0.022536297087517195,0.02751063717778147,0.030644853457752294,44.37286197091792,36.34957611260397,32.63190673692153
22.474625452704316,525533802572.00446,0.022567663073854022,0.02749047184528126,0.030574056024616377,44.311189719885505,36.37623994335514,32.707469339195974
22.568348862563816,577170618842.4097,0.022599116158133776,0.02747033519630176,0.03050358708024683,44.24951812286182,36.40290491011652,32.78302966038931
22.662072272423316,633881058886.3843,0.022630656705648886,0.027450227173500125,0.030433444333994843,44.187847175923444,36.429571007899675,32.85858771111811
22.755795682282816,696163636362.4955,0.02266228508372591,0.027430147719660458,0.030363625516525643,44.126176875169286,36.4562382317487,32.93414350192608
22.84951909214232,764565846856.0127,0.022694001661739877,0.027410096777693748,0.03029412837957056,44.06450721672033,36.482906576739886,33.00969704328479
22.94324250200182,839688980644.0083,0.022725806811128672,0.027390074290637712,0.030224950695682564,44.00283819671946,36.50957603798151,33.08524834559427
23.03696591186132,922193408343.2291,0.022757700905407567,0.027370080201656773,0.030156090257995254,43.941169811331214,36.53624661061343,33.16079741918371
23.130689321720823,1012804385904.2312,0.022789684320183943,0.02735011445404192,0.030087544879985342,43.879502056741465,36.56291828980685,33.2363442743118
23.224412731580323,1112318429980.6482,0.02282175743317198,0.027330176991210608,0.030019312395238338,43.81783492915737,36.58959107076402,33.311888921167295
23.318136141439822,1221610319716.3743,0.022853920624207668,0.027310267756706634,0.029951390657217622,43.75616842480695,36.61626494871798,33.38743136986937
23.411859551299322,1341640786499.8743,0.022886174275263765,0.027290386694200062,0.02988377753903667,43.69450253993904,36.642939918932214,33.46297163046797
23.505582961158822,1473464959282.5264,0.022918518770465,0.027270533747487075,0.029816470933234553,43.632837270822925,36.66961597670042,33.53850971294401
23.599306371018322,1618241639699.6292,0.022950954496103355,0.02725070886048987,0.02974946875155441,43.57117261374822,36.69629311734622,33.61404562720973
23.693029780877826,1777243488527.1243,0.022983481840653477,0.027230911977256557,0.02968276892472519,43.50950856502461,36.72297133622285,33.68957938310865
23.786753190737326,1951868213018.1348,0.023016101194788283,0.02721114304196096,0.029616369402246143,43.44784512098156,36.749650628713,33.765110990415955
23.880476600596825,2143650853461.805,0.023048812951394524,0.02719140199890258,0.02955026815217453,43.38618227796833,36.77633099022842,33.84064045883836
23.97420001045633,2354277276969.4404,0.02308161750558877,0.027171688792506424,0.029484463160916078,43.32452003235342,36.803012416209704,33.91616779801427
24.06792342031583,2585598997105.235,0.02311451525473321,0.027152003367322836,0.029418952433018328,43.262858380524676,36.82969490212608,33.99169301751381
24.16164683017533,2839649449633.784,0.02314750659845184,0.027132345668027424,0.029353733990966798,43.20119731888887,36.856378443475066,34.06721612683879
24.25537024003483,3118661867456.3413,0.02318059193864664,0.02711271563942086,0.029288805874983916,43.13953684387161,36.88306303578229,34.142737135422706
24.34909364989433,3425088911865.721,0.023213771679513984,0.027093113226428798,0.02922416614283063,43.07787695191704,36.90974867460118,34.21825605263072
24.44281705975383,3761624232688.5537,0.023247046227561092,0.027073538374101654,0.02915981286961064,43.01621763948773,36.93643535551277,34.29377288775971
24.536540469613332,4131226146839.5234,0.023280415991622717,0.027053991027614528,0.029095744147577353,42.95455890306438,36.9631230741254,34.369287650038146
24.63026387947283,4537143643434.082,0.02331388138287791,0.02703447113226701,0.02903195808594324,42.89290073914574,36.9898118260745,34.44480034862624
24.72398728933233,4982944944058.019,0.023347442814867,0.02701497863348306,0.028968452810691818,42.83124314424824,37.01650160702235,34.52031099261591
24.81771069919183,5472548869252.944,0.023381100703508583,0.026995513476810798,0.028905226464392048,42.76958611490602,37.04319241265783,34.595819591030924
24.911434109051335,6010259286945.291,0.023414855467116857,0.026976075607922412,0.02884227720601513,42.70792964767051,37.0698842386962,34.67132615282705
25.005157518910835,6600802945637.862,0.023448707526418908,0.026956664972613953,0.028779603210753735,42.64627373911044,37.09657708087883,34.74683068689223
25.098880928770335,7249371024937.295,0.023482657304572302,0.026937281516805186,0.028717202669843466,42.58461838581148,37.12327093497302,34.8223332020469
25.192604338629835,7961664768667.315,0.02351670522718268,0.02691792518653943,0.028655073790386638,42.522963584376264,37.14996579677173,34.89783370704442
25.286327748489335,8743945601706.414,0.023550851722321683,0.026898595927983406,0.028593214795178366,42.46130933142397,37.176661662093316,34.97333221057146
25.380051158348838,9603090171102.38,0.023585097220544853,0.026879293687427027,0.028531623922534645,42.39965562359036,37.20335852678141,35.048828721248746
25.473774568208338,10546650795302.969,0.02361944215490979,0.026860018411283274,0.028470299426122826,42.33800245752753,37.2300563867046,35.12432324763165
25.567497978067838,11582921852882.69,0.023653886960994464,0.026840770046088,0.02840923957479396,42.276349829903715,37.256755237756245,35.199815798211226
25.661221387927338,12721012694355.855,0.023688432076915646,0.026821548538499777,0.028348442652417323,42.214697737403185,37.28345507585423,35.27530638141521
25.75494479778684,13970927718008.352,0.02372307794334754,0.02680235383529967,0.02828790695771695,42.15304617672604,37.310155896940806,35.35079500560927
25.84866820764634,15343654313655.006,0.023757825003540504,0.02678318588339117,0.02822763080411008,42.09139514458816,37.33685769698225,35.42628167909845
25.94239161750584,16851259447393.781,0.023792673703340057,0.026764044629799897,0.0281676125195476,42.02974463772091,37.36356047196879,35.50176641012885
26.03611502736534,18506995736384.98,0.02382762449120588,0.026744930021673486,0.028107850446356306,41.96809465287119,37.3902642179143,35.57724920688955
26.12983843722484,20325417946107.543,0.023862677818231207,0.0267258420062814,0.028048342941083076,41.90644518680108,37.4169689308561,35.65273007751471
26.22356184708434,22322510934162.395,0.0238978341381621,0.026706780531014742,0.027989088374340776,41.84479623628799,37.44367460685477,35.7282090300861
26.317285256943844,24515830165314.18,0.023933093907417186,0.026687745543386106,0.027930085130655993,41.78314779812428,37.47038124199386,35.80368607263579
26.411008666803344,26924656032969.65,0.023968457585107333,0.02666873699102934,0.027871331608318492,41.72149986911734,37.49708883237979,35.879161213149196
26.504732076662844,29570163343658.434,0.02400392563305563,0.0266497548216994,0.027812826219232263,41.659852446089374,37.523797374141544,35.95463445956855
26.598455486522347,32475607454369.496,0.024039498515817492,0.02663079898327218,0.02775456738876837,41.59820552587737,37.5505068634305,36.030105819796596
26.692178896381847,35666528698985.96,0.024075176700700928,0.02661186942374428,0.027696553555619233,41.536559105333,37.57721729642022,36.105575301700824
26.785902306241347,39170976900831.81,0.024110960657787034,0.026592966091232857,0.027638783171654645,41.47491318132251,37.60392866930624,36.181042913117984
26.879625716100847,43019757944908.25,0.02414685085995062,0.026574088933975466,0.027581254701779176,41.41326775072669,37.630640978305806,36.256508661859144
26.973349125960347,47246704577316.695,0.024182847782880997,0.026555237900329792,0.027523966623791182,41.351622810440816,37.65735421965777,36.33197255571511
