mu_GeV,alpha1_inv,alpha2_inv,alpha3_inv,alpha1,alpha2,alpha3
575615023.8999562,48.79902396977778,34.44061565708337,26.11128646262298,0.020492213135642225,0.02903548560097621,0.03829761514935125
631150496.6629494,48.73834306240636,34.46670258134046,26.215016564030783,0.02051772664326244,0.029013509419417993,0.038146075458601256
692044044.8877583,48.67766365489476,34.49279176649685,26.318742166414815,0.02054330312747961,0.028991564578756675,0.03799573679003907
758812616.9539653,48.616985734599105,34.51888319552914,26.422463305663328,0.02056894282708138,0.028969651026529132,0.037846584871050325
832023036.5422955,48.55630928901915,34.54497685161058,26.526180017658127,0.02059464598200314,0.02894776871021054,0.03769860565427488
912296814.6153823,48.49563430579555,34.57107271810744,26.6298923384234,0.020620412833336082,0.028925917577218418,0.037551785312970744
1000315425.6595647,48.43496077270763,34.59717077857537,26.733600304297887,0.020646243623335087,0.028904097574916722,0.03740611023645898
1096826092.9797666,48.374288677670734,34.62327101675587,26.837303952132586,0.020672138595426905,0.028882308650619744,0.037261567025645155
1202648132.1609533,48.313618008733826,34.64937341657259,26.941003319516163,0.020698097994218245,0.02886055075159616,0.03711814248861312
1318679906.5482345,48.25294875408182,34.67547796213773,27.044698442332834,0.02072412206550191,0.0288388238250646,0.0369758236399748
1445906453.7933671,48.1922809020451,34.70158463777389,27.148389348019922,0.02075021105625992,0.028817127818176493,0.03683459770599376
1585407848.2122133,48.131614441075826,34.72769342796626,27.252076067574663,0.020776365214680886,0.028795462678056778,0.03669445210414006
1738368369.9444044,48.0709493597505,34.75380431736879,27.355758633204065,0.020802584790166296,0.02877382835179956,0.03655537444266718
1906086558.7557514,48.01028564677054,34.77991729080731,27.459437076859224,0.02082887003333766,0.02875222478646636,0.03641735251895334
2089986237.8337688,47.94962329096063,34.80603233327718,27.563111430124092,0.020855221196044684,0.02873065192908888,0.03628037431605369
2291628601.161695,47.88896228126681,34.83214942994079,27.66678172422102,0.020881638531373644,0.028709109726671834,0.03614442799917509
2512725467.0851197,47.828302606754605,34.85826856612505,27.77044799001629,0.020908122293655764,0.028687598126195833,0.03600950191223089
2755153810.5858245,47.767644256607234,34.88438972731881,27.87411025802541,0.020934672738475685,0.02866611707462022,0.03587558457447386
3020971697.632913,47.70698722012383,34.910512899170584,27.977768558418457,0.020961290122679947,0.02864466651888573,0.035742664677205
3312435756.8837934,47.646331486717614,34.93663806748605,28.081422921025144,0.02098797470438559,0.028623246405917197,0.035610731080556436
3632020337.0589576,47.58567704591429,34.96276521822573,28.185073375339947,0.02101472674298873,0.02860185668262619,0.03547977281034624
3982438512.624911,47.52502388735024,34.98889433750271,28.288719950527092,0.021041546499173263,0.02858049729591352,0.03534977905500342
